create table DECISIONINFO (
	DECISION_ID INT,
	USER_ID INT,
	DATE_CREATED VARCHAR2(10),
	WINNER VARCHAR2(1),
	WIN_PERCENT INT,
	COMPLETE VARCHAR2(5),
	PRIVACY VARCHAR2(7),
	STAR INT
);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (1, 69, '12/18/2017', 'A', 50, 'FALSE', 'PRIVATE', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (749, 13, '3/22/2017', 'A', 44, 'FALSE', 'PUBLIC', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (750, 48, '1/20/2016', 'B', 37, 'FALSE', 'PRIVATE', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (751, 3, '12/6/2017', 'A', 56, 'TRUE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (752, 49, '3/13/2016', 'A', 8, 'FALSE', 'PUBLIC', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (753, 4, '9/13/2017', 'A', 57, 'FALSE', 'PRIVATE', 41);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (754, 24, '2/10/2018', 'B', 18, 'TRUE', 'PRIVATE', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (755, 98, '10/16/2017', 'B', 57, 'FALSE', 'PRIVATE', 11);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (756, 36, '5/11/2018', 'B', 22, 'TRUE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (757, 30, '12/10/2015', 'B', 66, 'TRUE', 'PUBLIC', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (758, 88, '1/8/2018', 'A', 31, 'FALSE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (759, 94, '3/30/2018', 'A', 100, 'TRUE', 'PRIVATE', 35);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (760, 48, '8/17/2016', 'A', 16, 'TRUE', 'PRIVATE', 6);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (761, 66, '2/10/2018', 'B', 87, 'TRUE', 'PUBLIC', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (762, 91, '3/7/2016', 'A', 43, 'TRUE', 'PRIVATE', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (763, 67, '1/1/2016', 'B', 40, 'TRUE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (764, 66, '9/21/2017', 'A', 48, 'TRUE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (765, 96, '12/17/2016', 'A', 24, 'FALSE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (766, 80, '9/8/2016', 'B', 89, 'FALSE', 'PRIVATE', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (767, 24, '6/10/2017', 'A', 47, 'FALSE', 'PRIVATE', 17);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (768, 26, '8/8/2018', 'B', 53, 'FALSE', 'PUBLIC', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (769, 87, '4/23/2017', 'B', 35, 'TRUE', 'PRIVATE', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (770, 1, '11/29/2016', 'B', 24, 'TRUE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (771, 39, '8/6/2017', 'B', 82, 'TRUE', 'PRIVATE', 34);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (772, 87, '10/14/2016', 'A', 11, 'FALSE', 'PUBLIC', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (773, 43, '1/17/2016', 'B', 81, 'TRUE', 'PUBLIC', 11);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (774, 85, '7/27/2017', 'B', 26, 'TRUE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (775, 39, '2/11/2017', 'A', 63, 'FALSE', 'PUBLIC', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (776, 16, '9/17/2016', 'A', 35, 'TRUE', 'PUBLIC', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (777, 49, '10/23/2016', 'A', 96, 'TRUE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (778, 51, '11/21/2017', 'A', 18, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (779, 24, '4/28/2017', 'A', 77, 'TRUE', 'PUBLIC', 12);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (780, 30, '1/9/2016', 'A', 39, 'TRUE', 'PUBLIC', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (781, 72, '9/28/2017', 'A', 3, 'FALSE', 'PUBLIC', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (782, 13, '1/9/2017', 'B', 54, 'FALSE', 'PRIVATE', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (783, 73, '6/15/2017', 'B', 58, 'FALSE', 'PUBLIC', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (784, 90, '4/21/2017', 'B', 25, 'FALSE', 'PUBLIC', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (785, 89, '10/18/2017', 'A', 38, 'TRUE', 'PUBLIC', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (786, 40, '7/11/2018', 'B', 56, 'TRUE', 'PUBLIC', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (787, 73, '4/16/2018', 'A', 32, 'TRUE', 'PRIVATE', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (788, 71, '6/21/2017', 'B', 29, 'TRUE', 'PRIVATE', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (789, 73, '8/21/2017', 'B', 45, 'TRUE', 'PUBLIC', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (790, 77, '4/28/2016', 'B', 69, 'TRUE', 'PUBLIC', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (791, 10, '10/17/2015', 'A', 27, 'FALSE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (792, 10, '12/25/2016', 'A', 99, 'FALSE', 'PUBLIC', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (793, 37, '9/23/2015', 'A', 87, 'FALSE', 'PUBLIC', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (794, 48, '2/20/2018', 'B', 70, 'FALSE', 'PUBLIC', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (795, 12, '10/28/2017', 'B', 37, 'TRUE', 'PRIVATE', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (796, 49, '12/27/2015', 'B', 35, 'FALSE', 'PRIVATE', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (797, 93, '2/6/2017', 'B', 60, 'TRUE', 'PUBLIC', 10);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (798, 96, '12/4/2017', 'A', 98, 'FALSE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (799, 77, '11/21/2015', 'A', 35, 'FALSE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (800, 48, '7/15/2016', 'A', 78, 'TRUE', 'PRIVATE', 10);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (801, 14, '3/25/2017', 'A', 42, 'TRUE', 'PUBLIC', 17);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (802, 83, '1/1/2016', 'B', 71, 'TRUE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (803, 38, '5/31/2017', 'A', 67, 'TRUE', 'PUBLIC', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (804, 6, '12/21/2015', 'A', 1, 'FALSE', 'PUBLIC', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (805, 30, '12/3/2015', 'A', 31, 'FALSE', 'PUBLIC', 10);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (806, 30, '7/25/2016', 'A', 8, 'TRUE', 'PRIVATE', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (807, 45, '5/30/2018', 'A', 76, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (808, 4, '5/3/2017', 'A', 23, 'TRUE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (809, 83, '7/10/2018', 'A', 45, 'FALSE', 'PUBLIC', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (810, 75, '7/13/2018', 'B', 67, 'FALSE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (811, 80, '3/25/2016', 'B', 59, 'FALSE', 'PUBLIC', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (812, 91, '12/5/2015', 'B', 34, 'TRUE', 'PRIVATE', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (813, 70, '9/13/2016', 'B', 91, 'FALSE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (814, 37, '3/22/2016', 'A', 36, 'FALSE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (815, 97, '3/12/2018', 'B', 67, 'TRUE', 'PUBLIC', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (816, 29, '4/4/2018', 'B', 10, 'TRUE', 'PUBLIC', 3);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (817, 60, '8/26/2017', 'B', 1, 'FALSE', 'PRIVATE', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (818, 25, '12/7/2017', 'B', 7, 'FALSE', 'PUBLIC', 12);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (819, 53, '12/29/2017', 'A', 87, 'TRUE', 'PUBLIC', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (820, 19, '4/30/2018', 'B', 32, 'TRUE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (821, 85, '12/24/2016', 'B', 75, 'TRUE', 'PRIVATE', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (822, 81, '6/6/2017', 'A', 30, 'TRUE', 'PRIVATE', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (823, 22, '4/22/2017', 'A', 3, 'TRUE', 'PRIVATE', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (824, 27, '9/18/2017', 'B', 6, 'TRUE', 'PRIVATE', 41);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (825, 41, '11/4/2016', 'A', 45, 'TRUE', 'PUBLIC', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (826, 66, '4/24/2018', 'A', 11, 'FALSE', 'PRIVATE', 20);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (827, 91, '5/14/2016', 'B', 10, 'FALSE', 'PRIVATE', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (828, 35, '4/11/2016', 'A', 63, 'FALSE', 'PRIVATE', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (829, 38, '12/24/2017', 'A', 31, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (830, 72, '9/2/2015', 'A', 24, 'FALSE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (831, 81, '7/19/2018', 'B', 38, 'FALSE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (832, 3, '8/23/2017', 'B', 41, 'TRUE', 'PRIVATE', 15);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (833, 29, '12/22/2016', 'B', 96, 'TRUE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (834, 8, '3/2/2016', 'A', 6, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (835, 97, '8/11/2016', 'A', 17, 'FALSE', 'PRIVATE', 3);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (836, 73, '3/4/2017', 'B', 66, 'FALSE', 'PUBLIC', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (837, 96, '1/16/2016', 'A', 35, 'TRUE', 'PRIVATE', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (838, 12, '5/20/2018', 'B', 53, 'TRUE', 'PRIVATE', 45);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (839, 21, '4/9/2016', 'B', 77, 'FALSE', 'PRIVATE', 35);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (840, 20, '2/11/2018', 'B', 74, 'TRUE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (841, 34, '11/14/2015', 'A', 55, 'FALSE', 'PRIVATE', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (842, 25, '11/13/2015', 'B', 23, 'TRUE', 'PRIVATE', 39);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (843, 72, '1/3/2018', 'A', 3, 'FALSE', 'PUBLIC', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (844, 11, '10/10/2015', 'B', 70, 'TRUE', 'PRIVATE', 18);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (845, 59, '6/13/2016', 'B', 82, 'TRUE', 'PUBLIC', 7);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (846, 65, '1/21/2017', 'A', 79, 'TRUE', 'PRIVATE', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (847, 82, '5/14/2018', 'B', 7, 'TRUE', 'PUBLIC', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (848, 2, '11/23/2015', 'A', 81, 'FALSE', 'PUBLIC', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (849, 81, '7/9/2017', 'A', 82, 'FALSE', 'PUBLIC', 44);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (850, 90, '1/27/2017', 'B', 48, 'TRUE', 'PRIVATE', 7);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (851, 35, '12/17/2015', 'A', 52, 'TRUE', 'PUBLIC', 17);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (852, 54, '7/4/2017', 'A', 15, 'FALSE', 'PRIVATE', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (853, 69, '11/6/2017', 'B', 67, 'FALSE', 'PRIVATE', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (854, 28, '10/14/2015', 'A', 26, 'FALSE', 'PUBLIC', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (855, 21, '12/6/2017', 'A', 30, 'FALSE', 'PUBLIC', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (856, 30, '3/27/2018', 'B', 87, 'FALSE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (857, 81, '12/9/2017', 'A', 47, 'FALSE', 'PRIVATE', 45);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (858, 24, '2/14/2018', 'B', 51, 'FALSE', 'PRIVATE', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (859, 67, '3/31/2017', 'B', 3, 'FALSE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (860, 22, '6/14/2018', 'A', 69, 'FALSE', 'PRIVATE', 1);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (861, 22, '10/25/2015', 'B', 90, 'TRUE', 'PUBLIC', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (862, 54, '5/12/2017', 'B', 38, 'TRUE', 'PUBLIC', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (863, 45, '5/21/2016', 'A', 55, 'FALSE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (864, 54, '1/14/2018', 'A', 71, 'FALSE', 'PUBLIC', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (865, 12, '11/3/2015', 'A', 20, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (866, 53, '11/3/2017', 'A', 63, 'TRUE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (867, 89, '3/17/2017', 'A', 98, 'FALSE', 'PRIVATE', 7);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (868, 84, '6/2/2018', 'B', 99, 'TRUE', 'PRIVATE', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (869, 4, '1/6/2017', 'A', 29, 'FALSE', 'PUBLIC', 32);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (870, 60, '8/7/2018', 'B', 56, 'TRUE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (871, 33, '9/21/2016', 'B', 60, 'TRUE', 'PUBLIC', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (872, 48, '11/19/2016', 'B', 9, 'FALSE', 'PRIVATE', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (873, 73, '2/1/2016', 'B', 84, 'TRUE', 'PUBLIC', 19);
